area_sqft,bhk,bathrooms,balconies,parking,age_years,floor,total_floors,property_type,furnishing,availability,location,amenities_score,distance_to_center_km,nearby_schools,nearby_hospitals,price,property_type_encoded,furnishing_encoded,availability_encoded,location_encoded
1131.0,3,4,2,1,0,9,20,Apartment,Unfurnished,Ready to Move,HSR Layout,7.9,7.6,2,3,11070000,0,2,0,2
1480.0,3,3,1,1,1,1,10,Independent House,Semi-Furnished,Ready to Move,Whitefield,3.0,19.6,3,0,14140000,1,1,0,9
1163.0,3,3,2,1,3,4,5,Independent House,Semi-Furnished,Under Construction,Indiranagar,6.8,3.0,1,1,18040000,1,1,1,4
795.0,2,2,1,1,0,14,20,Independent House,Furnished,Under Construction,Electronic City,3.7,18.8,4,2,5510000,1,0,1,1
446.0,1,2,1,1,11,4,7,Apartment,Furnished,Ready to Move,Marathahalli,5.1,11.4,7,1,2950000,0,0,0,7
1378.0,3,3,0,1,12,2,5,Independent House,Semi-Furnished,Ready to Move,HSR Layout,4.7,8.0,0,1,17150000,1,1,0,2
1129.0,2,2,2,1,4,6,20,Apartment,Semi-Furnished,Under Construction,HSR Layout,6.8,6.9,3,2,10740000,0,1,1,2
1821.0,3,3,2,1,24,1,5,Apartment,Unfurnished,Ready to Move,Sarjapur Road,1.5,21.8,3,4,7910000,0,2,0,8
2393.0,4,5,2,1,9,10,20,Apartment,Semi-Furnished,Ready to Move,Whitefield,5.9,21.3,4,3,20420000,0,1,0,9
1358.0,2,2,2,1,10,2,15,Apartment,Semi-Furnished,Ready to Move,Yelahanka,2.1,18.8,4,4,6050000,0,1,0,10
759.0,2,2,0,1,1,1,7,Apartment,Semi-Furnished,Ready to Move,Hebbal,4.8,7.9,3,1,6430000,0,1,0,3
1703.0,3,3,0,1,14,3,3,Apartment,Semi-Furnished,Ready to Move,Marathahalli,5.3,13.1,3,2,9830000,0,1,0,7
2395.0,4,6,1,1,23,1,3,Apartment,Furnished,Ready to Move,Marathahalli,5.2,15.3,4,1,17690000,0,0,0,7
1156.0,3,3,2,1,2,1,5,Villa,Semi-Furnished,Ready to Move,Yelahanka,3.7,21.0,3,3,8060000,2,1,0,10
1702.0,4,4,3,1,9,14,20,Independent House,Furnished,Ready to Move,Koramangala,9.5,1.7,2,5,34150000,1,0,0,6
940.0,2,3,1,1,10,2,7,Villa,Semi-Furnished,Ready to Move,Whitefield,4.9,16.1,1,4,7890000,2,1,0,9
2712.875,4,6,2,1,2,1,3,Apartment,Furnished,Ready to Move,HSR Layout,8.5,10.6,3,5,51010000,0,0,0,2
1077.0,2,3,2,1,5,9,10,Independent House,Semi-Furnished,Ready to Move,Hebbal,2.4,10.0,6,1,10630000,1,1,0,3
446.0,1,1,0,1,0,5,5,Independent House,Semi-Furnished,Ready to Move,Whitefield,4.2,25.1,5,1,3750000,1,1,0,9
1604.0,4,4,1,1,1,1,5,Apartment,Semi-Furnished,Ready to Move,Marathahalli,3.8,15.6,0,1,11320000,0,1,0,7
1633.0,4,5,2,1,0,1,5,Apartment,Semi-Furnished,Under Construction,Banashankari,4.3,7.1,1,1,11720000,0,1,1,0
537.0,1,2,1,1,6,14,15,Apartment,Semi-Furnished,Ready to Move,Hebbal,5.7,11.2,4,4,4610000,0,1,0,3
910.0,2,2,2,1,7,1,3,Apartment,Semi-Furnished,Ready to Move,Jayanagar,7.0,5.6,6,2,10800000,0,1,0,5
445.0,1,1,1,1,19,3,7,Villa,Semi-Furnished,Ready to Move,Whitefield,5.6,14.5,1,2,3520000,2,1,0,9
1001.0,2,3,0,1,6,3,3,Independent House,Furnished,Under Construction,Hebbal,3.2,12.1,1,2,8320000,1,0,1,3
1379.0,2,2,1,1,2,8,10,Apartment,Unfurnished,Ready to Move,Marathahalli,7.4,12.5,3,5,9110000,0,2,0,7
2517.0,4,5,2,1,0,3,7,Independent House,Semi-Furnished,Ready to Move,Whitefield,3.7,21.9,5,1,29690000,1,1,0,9
1278.0,3,3,1,1,17,1,3,Independent House,Semi-Furnished,Under Construction,Whitefield,4.8,17.3,3,2,8310000,1,1,1,9
1556.0,3,4,2,1,5,4,10,Independent House,Unfurnished,Ready to Move,Yelahanka,2.7,18.0,4,0,8400000,1,2,0,10
1243.0,3,4,1,1,10,5,10,Apartment,Furnished,Under Construction,Marathahalli,4.1,15.6,3,1,8490000,0,0,1,7
1587.0,3,4,1,1,0,2,5,Independent House,Furnished,Under Construction,Hebbal,4.2,12.5,6,1,17000000,1,0,1,3
1198.0,3,3,2,1,5,10,15,Apartment,Semi-Furnished,Ready to Move,Yelahanka,3.3,19.8,1,1,6720000,0,1,0,10
1912.0,3,3,1,1,3,3,7,Apartment,Semi-Furnished,Ready to Move,Marathahalli,4.9,8.3,1,1,12480000,0,1,0,7
1015.0,2,2,2,1,0,4,15,Apartment,Semi-Furnished,Ready to Move,Jayanagar,3.1,7.3,2,1,12800000,0,1,0,5
1226.0,3,4,0,1,11,7,10,Apartment,Unfurnished,Under Construction,Indiranagar,8.2,4.9,2,2,15040000,0,2,1,4
1235.0,3,4,2,1,5,11,20,Villa,Semi-Furnished,Ready to Move,Electronic City,2.8,21.8,2,1,9400000,2,1,0,1
1794.0,4,5,2,1,3,4,10,Apartment,Semi-Furnished,Ready to Move,Indiranagar,10.0,2.1,2,2,29860000,0,1,0,4
2712.875,4,5,2,1,13,3,5,Apartment,Furnished,Ready to Move,Sarjapur Road,5.0,13.7,1,1,27760000,0,0,0,8
708.0,2,3,1,1,4,1,15,Apartment,Furnished,Ready to Move,Marathahalli,6.3,16.7,4,3,5080000,0,0,0,7
1212.0,3,3,2,1,0,5,15,Villa,Semi-Furnished,Ready to Move,Yelahanka,3.8,18.4,5,4,8270000,2,1,0,10
488.0,1,1,1,1,23,14,25,Apartment,Furnished,Ready to Move,Indiranagar,8.8,10.4,3,2,7870000,0,0,0,4
1395.0,3,3,1,1,2,2,3,Independent House,Furnished,Ready to Move,Marathahalli,4.5,19.9,1,3,15170000,1,0,0,7
898.0,2,2,0,1,14,4,10,Apartment,Semi-Furnished,Ready to Move,Marathahalli,5.7,9.4,4,4,5710000,0,1,0,7
385.0,1,2,0,1,13,4,10,Apartment,Unfurnished,Under Construction,Marathahalli,6.6,13.5,1,1,1930000,0,2,1,7
874.0,2,2,2,1,1,1,10,Apartment,Furnished,Ready to Move,Sarjapur Road,4.1,18.8,0,4,6530000,0,0,0,8
1372.0,3,4,2,1,5,13,25,Apartment,Semi-Furnished,Ready to Move,HSR Layout,5.4,12.9,2,1,12850000,0,1,0,2
830.0,2,2,1,1,0,1,10,Apartment,Semi-Furnished,Under Construction,Jayanagar,8.1,10.3,2,0,8460000,0,1,1,5
2274.0,4,4,2,1,3,3,10,Apartment,Unfurnished,Under Construction,Whitefield,3.1,16.9,0,4,12170000,0,2,1,9
651.0,1,1,0,1,10,4,7,Independent House,Semi-Furnished,Ready to Move,Electronic City,3.9,20.4,4,2,3960000,1,1,0,1
1968.0,4,4,2,1,2,7,7,Villa,Semi-Furnished,Under Construction,Indiranagar,9.7,9.1,4,2,41350000,2,1,1,4
1464.0,3,3,2,1,0,4,7,Apartment,Semi-Furnished,Ready to Move,Marathahalli,3.8,9.0,3,1,11150000,0,1,0,7
539.0,2,2,2,1,5,2,3,Apartment,Unfurnished,Ready to Move,Banashankari,3.3,4.8,6,5,3700000,0,2,0,0
869.0,2,2,1,1,6,3,7,Independent House,Semi-Furnished,Ready to Move,Marathahalli,3.3,15.3,3,4,6280000,1,1,0,7
1681.0,3,4,2,1,9,1,5,Apartment,Furnished,Ready to Move,Sarjapur Road,3.2,24.2,1,1,10190000,0,0,0,8
1281.0,3,4,1,1,11,8,10,Apartment,Unfurnished,Under Construction,Jayanagar,5.1,1.0,3,2,11900000,0,2,1,5
1193.0,3,4,2,1,9,3,10,Independent House,Semi-Furnished,Ready to Move,Marathahalli,3.4,14.2,3,3,9360000,1,1,0,7
1382.0,2,2,1,1,14,11,15,Villa,Unfurnished,Ready to Move,Whitefield,2.2,21.7,0,4,10880000,2,2,0,9
1909.0,3,3,2,1,2,2,10,Apartment,Semi-Furnished,Ready to Move,HSR Layout,7.2,14.4,5,4,22390000,0,1,0,2
2712.875,4,5,0,1,6,1,10,Apartment,Semi-Furnished,Ready to Move,Electronic City,3.8,23.3,4,4,19110000,0,1,0,1
1166.0,2,3,2,1,3,2,5,Apartment,Semi-Furnished,Under Construction,Indiranagar,9.1,1.0,6,3,15280000,0,1,1,4
527.0,2,2,2,1,24,5,20,Villa,Semi-Furnished,Under Construction,Whitefield,3.8,16.1,2,2,3540000,2,1,1,9
800.0,2,2,2,1,4,1,3,Apartment,Unfurnished,Under Construction,Koramangala,7.6,8.1,7,0,8450000,0,2,1,6
1268.0,3,3,2,1,24,14,25,Apartment,Unfurnished,Ready to Move,HSR Layout,5.1,11.3,2,0,11770000,0,2,0,2
1333.0,3,3,3,1,11,4,10,Apartment,Furnished,Ready to Move,Banashankari,5.4,4.6,1,2,11580000,0,0,0,0
856.0,2,3,2,1,10,2,5,Apartment,Semi-Furnished,Under Construction,Electronic City,1.3,23.5,1,3,4530000,0,1,1,1
300.0,1,1,1,1,5,5,7,Independent House,Furnished,Ready to Move,Indiranagar,8.8,5.9,6,3,6070000,1,0,0,4
592.0,1,1,2,1,4,3,3,Independent House,Furnished,Ready to Move,Koramangala,7.0,1.0,5,3,9270000,1,0,0,6
1053.0,2,3,0,1,5,3,5,Villa,Furnished,Ready to Move,Marathahalli,6.6,7.7,3,1,12950000,2,0,0,7
1254.0,2,2,2,1,2,3,7,Apartment,Semi-Furnished,Under Construction,HSR Layout,7.1,10.9,5,0,14400000,0,1,1,2
2358.0,4,5,2,1,18,5,10,Apartment,Unfurnished,Ready to Move,HSR Layout,6.3,16.1,7,2,19180000,0,2,0,2
1156.0,3,3,0,1,12,2,5,Apartment,Furnished,Under Construction,Jayanagar,5.0,6.8,4,2,12800000,0,0,1,5
440.0,2,3,2,1,12,3,10,Apartment,Unfurnished,Ready to Move,Whitefield,2.3,12.7,6,2,2280000,0,2,0,9
1882.0,4,5,2,1,4,7,15,Independent House,Semi-Furnished,Ready to Move,Whitefield,5.1,15.2,2,1,16390000,1,1,0,9
1652.0,3,4,1,1,0,1,10,Apartment,Furnished,Under Construction,HSR Layout,9.0,11.9,2,1,18330000,0,0,1,2
1228.0,3,4,1,1,9,5,7,Apartment,Semi-Furnished,Ready to Move,Whitefield,4.9,22.2,3,2,9550000,0,1,0,9
785.0,1,1,1,1,3,2,5,Apartment,Unfurnished,Ready to Move,Whitefield,4.6,19.4,4,5,4890000,0,2,0,9
901.0,2,2,3,1,16,3,3,Villa,Semi-Furnished,Ready to Move,Electronic City,3.6,20.5,4,2,6270000,2,1,0,1
2058.0,4,4,1,1,12,13,15,Apartment,Furnished,Ready to Move,Hebbal,5.2,14.4,5,3,23100000,0,0,0,3
1018.0,3,4,2,1,1,4,10,Apartment,Furnished,Under Construction,Marathahalli,4.3,17.3,4,2,6690000,0,0,1,7
1004.0,2,2,0,1,7,2,10,Apartment,Semi-Furnished,Ready to Move,Jayanagar,5.6,8.1,5,1,11170000,0,1,0,5
845.0,3,4,1,1,9,2,5,Independent House,Furnished,Ready to Move,HSR Layout,4.9,7.1,1,1,13070000,1,0,0,2
2277.0,4,5,2,1,6,5,5,Apartment,Unfurnished,Ready to Move,Yelahanka,3.2,18.7,2,2,10080000,0,2,0,10
1087.0,2,3,1,1,5,5,15,Independent House,Unfurnished,Under Construction,Electronic City,5.6,20.9,3,2,6320000,1,2,1,1
1780.0,3,3,3,1,2,7,10,Independent House,Semi-Furnished,Under Construction,Whitefield,5.5,18.2,4,2,14980000,1,1,1,9
2228.0,4,5,1,1,2,13,25,Apartment,Unfurnished,Under Construction,Marathahalli,2.1,12.1,2,2,13940000,0,2,1,7
980.0,2,2,1,1,11,9,25,Independent House,Semi-Furnished,Ready to Move,Whitefield,4.0,20.1,2,1,7860000,1,1,0,9
1557.0,3,3,0,1,0,1,15,Apartment,Unfurnished,Ready to Move,Electronic City,4.4,23.7,0,1,9780000,0,2,0,1
1523.0,3,4,3,1,12,2,7,Independent House,Semi-Furnished,Ready to Move,Jayanagar,8.9,1.0,7,3,18220000,1,1,0,5
1157.0,3,3,1,1,5,5,5,Apartment,Unfurnished,Ready to Move,Yelahanka,5.7,13.8,3,1,6680000,0,2,0,10
495.0,2,3,1,1,22,6,7,Apartment,Unfurnished,Ready to Move,Jayanagar,6.4,4.6,5,1,3470000,0,2,0,5
1015.0,2,3,1,1,24,6,25,Apartment,Furnished,Under Construction,Sarjapur Road,4.9,21.1,1,6,3650000,0,0,1,8
1357.0,3,3,1,1,8,1,7,Apartment,Unfurnished,Under Construction,Banashankari,5.0,5.4,4,3,8110000,0,2,1,0
842.0,2,2,2,1,4,2,15,Independent House,Unfurnished,Ready to Move,Koramangala,7.8,3.0,7,4,13630000,1,2,0,6
1095.0,2,2,2,1,5,14,25,Apartment,Unfurnished,Ready to Move,HSR Layout,6.4,12.4,4,1,10370000,0,2,0,2
941.0,2,2,1,1,1,14,15,Villa,Furnished,Ready to Move,Electronic City,3.4,22.1,6,2,7860000,2,0,0,1
404.0,1,1,1,1,0,8,10,Apartment,Semi-Furnished,Ready to Move,Indiranagar,10.0,9.6,3,3,6070000,0,1,0,4
1718.0,4,5,2,1,6,5,5,Independent House,Semi-Furnished,Under Construction,Electronic City,1.2,21.5,5,1,9600000,1,1,1,1
735.0,2,2,1,1,13,1,5,Apartment,Unfurnished,Ready to Move,Yelahanka,3.7,21.6,4,3,3310000,0,2,0,10
2712.875,4,6,1,1,2,10,10,Apartment,Semi-Furnished,Ready to Move,Sarjapur Road,6.0,24.2,4,0,26570000,0,1,0,8
1087.0,2,2,1,1,4,13,25,Apartment,Unfurnished,Under Construction,Marathahalli,6.1,15.4,1,2,5540000,0,2,1,7
1452.0,3,3,1,1,6,10,20,Villa,Semi-Furnished,Under Construction,Electronic City,4.2,23.3,4,2,9390000,2,1,1,1
915.0,2,2,0,1,19,3,5,Apartment,Semi-Furnished,Ready to Move,Hebbal,3.9,13.7,0,2,6910000,0,1,0,3
1330.0,3,4,1,1,1,6,7,Apartment,Furnished,Ready to Move,Banashankari,5.8,10.4,5,2,13240000,0,0,0,0
1726.0,3,4,1,1,2,10,10,Apartment,Unfurnished,Under Construction,Hebbal,7.0,12.4,2,3,15390000,0,2,1,3
856.0,2,2,0,1,20,7,10,Villa,Furnished,Ready to Move,Whitefield,3.6,23.5,3,3,8230000,2,0,0,9
2230.0,4,5,2,1,0,2,5,Apartment,Unfurnished,Under Construction,Marathahalli,4.5,15.5,4,4,13120000,0,2,1,7
883.0,2,3,3,1,8,3,7,Apartment,Semi-Furnished,Ready to Move,Whitefield,4.0,24.2,0,2,5990000,0,1,0,9
1943.0,3,4,3,1,8,14,25,Apartment,Unfurnished,Ready to Move,HSR Layout,5.4,5.6,3,0,20710000,0,2,0,2
2712.875,4,5,2,1,3,14,25,Independent House,Furnished,Ready to Move,Whitefield,3.9,20.6,3,4,30680000,1,0,0,9
2498.0,4,5,1,1,5,6,10,Independent House,Unfurnished,Ready to Move,Marathahalli,4.2,17.0,3,2,17400000,1,2,0,7
2472.0,4,5,0,1,15,8,10,Apartment,Semi-Furnished,Under Construction,Sarjapur Road,2.3,14.6,1,3,10570000,0,1,1,8
1151.0,2,3,2,1,1,5,5,Apartment,Unfurnished,Ready to Move,Whitefield,2.7,21.3,5,1,7200000,0,2,0,9
890.0,2,2,0,1,2,6,15,Apartment,Semi-Furnished,Under Construction,Electronic City,2.0,23.8,7,1,5060000,0,1,1,1
970.0,2,3,1,1,5,2,3,Apartment,Semi-Furnished,Ready to Move,Indiranagar,9.2,10.2,2,3,13720000,0,1,0,4
1857.0,3,4,1,1,4,1,5,Apartment,Unfurnished,Ready to Move,Electronic City,1.1,21.0,0,2,8260000,0,2,0,1
1108.0,3,3,1,1,6,1,3,Villa,Furnished,Ready to Move,Koramangala,4.7,4.6,2,3,23120000,2,0,0,6
988.0,2,3,2,1,20,3,7,Apartment,Furnished,Ready to Move,Electronic City,5.4,20.3,6,3,6300000,0,0,0,1
1522.0,3,3,2,1,19,10,20,Independent House,Unfurnished,Ready to Move,Sarjapur Road,2.1,17.6,1,5,9520000,1,2,0,8
1048.0,2,2,2,1,2,12,25,Apartment,Semi-Furnished,Ready to Move,Whitefield,4.0,24.9,3,3,8310000,0,1,0,9
864.0,2,2,2,1,2,10,10,Villa,Semi-Furnished,Ready to Move,Whitefield,4.8,19.9,1,6,9730000,2,1,0,9
1984.0,3,4,1,1,1,9,15,Apartment,Furnished,Under Construction,Electronic City,1.2,19.9,3,1,11490000,0,0,1,1
1037.0,3,3,2,1,21,2,7,Apartment,Semi-Furnished,Ready to Move,Yelahanka,0.8,15.5,1,1,3930000,0,1,0,10
2583.0,4,4,1,1,4,7,10,Apartment,Unfurnished,Ready to Move,Marathahalli,3.1,12.4,3,2,17970000,0,2,0,7
1180.0,2,3,2,1,4,9,15,Apartment,Furnished,Ready to Move,Marathahalli,5.4,12.7,3,2,9250000,0,0,0,7
1932.0,3,4,0,1,12,4,10,Apartment,Unfurnished,Ready to Move,Electronic City,3.3,20.4,3,1,8710000,0,2,0,1
375.0,1,2,2,1,5,2,3,Villa,Unfurnished,Under Construction,Marathahalli,4.0,12.5,4,4,2160000,2,2,1,7
784.0,2,2,3,1,1,5,15,Independent House,Semi-Furnished,Ready to Move,Whitefield,3.9,16.4,4,1,7360000,1,1,0,9
1817.0,3,3,0,1,4,5,5,Apartment,Unfurnished,Under Construction,Marathahalli,4.8,14.2,3,2,9270000,0,2,1,7
1249.0,4,4,0,1,7,1,3,Apartment,Unfurnished,Ready to Move,Yelahanka,5.1,13.1,3,1,6250000,0,2,0,10
644.0,2,3,0,1,10,6,10,Apartment,Semi-Furnished,Ready to Move,Marathahalli,8.5,17.4,1,2,4030000,0,1,0,7
857.0,2,2,1,1,8,3,3,Apartment,Furnished,Under Construction,Yelahanka,2.8,15.1,3,4,4670000,0,0,1,10
1453.0,3,3,1,1,1,9,10,Apartment,Unfurnished,Under Construction,Sarjapur Road,6.0,19.2,2,1,8310000,0,2,1,8
1252.0,2,3,2,1,2,6,10,Independent House,Semi-Furnished,Ready to Move,Koramangala,9.5,5.2,5,2,21770000,1,1,0,6
1925.0,4,4,1,1,10,6,7,Independent House,Unfurnished,Ready to Move,Yelahanka,3.4,10.5,3,3,10500000,1,2,0,10
1229.0,3,3,1,1,16,14,25,Independent House,Semi-Furnished,Ready to Move,Whitefield,1.0,19.2,7,3,8630000,1,1,0,9
1009.0,2,2,2,1,0,2,15,Apartment,Semi-Furnished,Ready to Move,Jayanagar,6.1,11.2,3,3,11420000,0,1,0,5
1531.0,3,3,1,1,0,1,5,Independent House,Semi-Furnished,Ready to Move,Koramangala,7.5,1.7,5,4,25810000,1,1,0,6
1523.0,3,3,1,1,8,3,15,Villa,Furnished,Ready to Move,Whitefield,4.9,26.8,3,2,17290000,2,0,0,9
916.0,2,2,2,1,6,4,7,Apartment,Semi-Furnished,Under Construction,Indiranagar,8.4,6.6,5,4,11410000,0,1,1,4
852.0,3,4,2,1,1,3,15,Apartment,Semi-Furnished,Ready to Move,HSR Layout,5.5,11.6,3,2,8330000,0,1,0,2
449.0,1,1,0,1,6,7,15,Independent House,Semi-Furnished,Ready to Move,Indiranagar,10.0,5.7,3,3,7290000,1,1,0,4
1797.0,3,3,0,1,24,4,5,Apartment,Semi-Furnished,Under Construction,Marathahalli,6.0,17.1,2,0,7890000,0,1,1,7
985.0,2,3,1,1,7,6,10,Apartment,Semi-Furnished,Ready to Move,Whitefield,1.3,23.3,4,2,7590000,0,1,0,9
1870.0,4,5,1,1,4,6,20,Apartment,Furnished,Ready to Move,Koramangala,7.6,3.9,2,1,33660000,0,0,0,6
1162.0,2,3,1,1,14,1,7,Apartment,Furnished,Ready to Move,Jayanagar,7.6,4.7,2,0,13160000,0,0,0,5
735.0,2,3,2,1,1,1,3,Apartment,Semi-Furnished,Under Construction,Electronic City,5.3,17.7,1,3,3520000,0,1,1,1
1909.0,4,5,2,1,4,3,3,Independent House,Furnished,Ready to Move,Sarjapur Road,3.0,20.4,4,1,13620000,1,0,0,8
565.0,1,1,1,1,6,5,5,Villa,Semi-Furnished,Under Construction,Marathahalli,3.7,14.2,7,1,3970000,2,1,1,7
866.0,2,3,2,1,5,1,3,Villa,Unfurnished,Ready to Move,Hebbal,5.1,9.5,2,0,8490000,2,2,0,3
969.0,2,2,1,1,20,2,7,Apartment,Semi-Furnished,Ready to Move,Sarjapur Road,4.7,16.3,3,2,5660000,0,1,0,8
914.0,2,2,1,1,2,4,7,Villa,Unfurnished,Ready to Move,Indiranagar,6.4,4.8,2,3,16950000,2,2,0,4
1440.0,4,4,2,1,0,2,5,Apartment,Semi-Furnished,Ready to Move,Marathahalli,1.0,11.1,3,2,11280000,0,1,0,7
1450.0,3,3,2,1,19,7,10,Apartment,Semi-Furnished,Ready to Move,HSR Layout,8.2,10.1,1,1,14760000,0,1,0,2
403.0,1,1,1,1,1,6,25,Apartment,Unfurnished,Under Construction,Electronic City,1.8,17.1,4,2,1890000,0,2,1,1
1446.0,3,3,0,1,3,4,20,Apartment,Semi-Furnished,Ready to Move,Hebbal,8.2,10.4,6,1,12320000,0,1,0,3
1784.0,3,3,2,1,6,6,7,Apartment,Semi-Furnished,Under Construction,Indiranagar,7.4,1.5,2,5,25690000,0,1,1,4
1887.0,4,5,1,1,24,13,15,Apartment,Unfurnished,Ready to Move,Hebbal,4.7,12.6,2,5,12310000,0,2,0,3
727.0,2,3,1,1,6,14,20,Apartment,Unfurnished,Ready to Move,Hebbal,5.6,9.1,3,1,6120000,0,2,0,3
1364.0,3,3,0,1,4,14,20,Apartment,Furnished,Ready to Move,Hebbal,1.8,10.3,3,2,12770000,0,0,0,3
1167.0,3,4,2,1,7,13,20,Independent House,Semi-Furnished,Ready to Move,Yelahanka,7.3,22.8,4,3,7180000,1,1,0,10
1566.0,3,3,1,1,24,12,15,Apartment,Furnished,Ready to Move,Indiranagar,8.1,7.6,7,2,23970000,0,0,0,4
1358.0,3,4,3,1,13,7,7,Villa,Furnished,Ready to Move,Electronic City,2.1,23.8,3,1,10390000,2,0,0,1
1274.0,2,2,1,1,1,3,3,Apartment,Furnished,Ready to Move,Marathahalli,2.3,17.9,1,3,11180000,0,0,0,7
1725.0,3,3,1,1,13,6,10,Apartment,Semi-Furnished,Under Construction,Electronic City,3.9,23.5,4,2,8600000,0,1,1,1
1357.0,3,3,2,1,14,1,3,Independent House,Semi-Furnished,Ready to Move,Marathahalli,4.4,9.8,2,5,12340000,1,1,0,7
2712.875,4,5,1,1,9,14,25,Apartment,Unfurnished,Ready to Move,Sarjapur Road,2.0,14.1,3,5,22180000,0,2,0,8
875.0,2,2,1,1,8,6,7,Apartment,Semi-Furnished,Ready to Move,Sarjapur Road,1.6,9.9,5,0,5330000,0,1,0,8
1409.0,3,3,1,1,4,14,25,Villa,Semi-Furnished,Ready to Move,Electronic City,4.9,22.6,1,4,10510000,2,1,0,1
1855.0,4,4,1,1,8,7,15,Apartment,Semi-Furnished,Ready to Move,Koramangala,7.0,1.0,2,5,29480000,0,1,0,6
1614.0,3,3,2,1,10,3,7,Independent House,Furnished,Ready to Move,Indiranagar,6.1,3.3,5,2,31540000,1,0,0,4
2573.0,4,4,1,1,1,4,5,Apartment,Semi-Furnished,Ready to Move,Koramangala,7.8,3.0,3,1,46940000,0,1,0,6
2319.0,4,5,3,1,2,5,5,Apartment,Semi-Furnished,Under Construction,Yelahanka,2.4,14.2,2,3,11460000,0,1,1,10
1125.0,2,2,2,1,1,7,10,Apartment,Unfurnished,Under Construction,Electronic City,6.3,21.9,4,1,4740000,0,2,1,1
1658.0,3,3,1,1,14,7,15,Apartment,Semi-Furnished,Ready to Move,Koramangala,7.2,3.2,1,4,21430000,0,1,0,6
1054.0,2,3,1,1,9,2,25,Independent House,Semi-Furnished,Ready to Move,Whitefield,3.9,18.9,3,3,8790000,1,1,0,9
1080.0,3,4,1,1,4,4,5,Villa,Semi-Furnished,Ready to Move,Marathahalli,4.3,9.4,4,0,10130000,2,1,0,7
1273.0,2,2,1,1,13,4,5,Apartment,Semi-Furnished,Ready to Move,Marathahalli,3.1,14.7,2,1,8510000,0,1,0,7
1905.0,3,4,2,1,10,3,3,Apartment,Semi-Furnished,Ready to Move,Electronic City,4.0,28.5,4,1,9890000,0,1,0,1
1334.0,3,3,0,1,19,2,7,Villa,Semi-Furnished,Ready to Move,Whitefield,2.8,20.8,2,2,11700000,2,1,0,9
879.0,2,2,3,1,0,4,15,Apartment,Semi-Furnished,Under Construction,Electronic City,3.0,28.8,1,0,3980000,0,1,1,1
1066.0,2,2,0,1,5,5,5,Apartment,Semi-Furnished,Ready to Move,Electronic City,3.9,20.3,1,1,4630000,0,1,0,1
2712.875,4,6,1,1,9,7,10,Apartment,Unfurnished,Ready to Move,Marathahalli,5.7,13.2,3,1,20510000,0,2,0,7
527.0,1,1,0,1,1,3,7,Apartment,Unfurnished,Ready to Move,Marathahalli,3.1,13.9,1,1,2840000,0,2,0,7
412.0,1,2,1,1,3,1,7,Villa,Semi-Furnished,Ready to Move,Electronic City,2.4,21.5,1,1,3110000,2,1,0,1
1008.0,2,2,2,1,4,7,10,Independent House,Furnished,Ready to Move,HSR Layout,8.6,13.5,7,3,14730000,1,0,0,2
2712.875,4,6,2,1,12,6,10,Apartment,Unfurnished,Under Construction,Banashankari,3.8,1.4,0,0,20740000,0,2,1,0
2712.875,4,5,1,1,5,2,7,Apartment,Semi-Furnished,Ready to Move,Indiranagar,8.6,3.6,6,2,55750000,0,1,0,4
1497.0,3,3,2,1,5,1,10,Apartment,Furnished,Ready to Move,Sarjapur Road,6.2,23.0,3,1,10940000,0,0,0,8
1891.0,4,4,2,1,4,6,7,Apartment,Unfurnished,Ready to Move,Koramangala,8.1,2.5,3,1,30180000,0,2,0,6
1138.0,2,3,2,1,2,8,10,Apartment,Unfurnished,Ready to Move,Indiranagar,8.3,7.8,4,2,15100000,0,2,0,4
2712.875,4,5,2,1,20,5,25,Independent House,Furnished,Ready to Move,Whitefield,4.1,21.8,4,2,22470000,1,0,0,9
861.0,2,3,2,1,3,13,15,Apartment,Unfurnished,Ready to Move,Jayanagar,5.6,5.8,3,1,8740000,0,2,0,5
915.0,2,3,1,1,6,7,7,Apartment,Semi-Furnished,Ready to Move,Banashankari,5.3,8.9,4,4,7180000,0,1,0,0
618.0,2,2,1,1,1,8,15,Apartment,Semi-Furnished,Ready to Move,Electronic City,1.9,21.7,3,2,3430000,0,1,0,1
1348.0,3,4,1,1,4,7,15,Apartment,Unfurnished,Under Construction,Whitefield,5.5,13.6,7,1,9560000,0,2,1,9
1592.0,3,4,2,1,18,3,7,Apartment,Unfurnished,Ready to Move,Whitefield,4.4,21.4,3,3,10340000,0,2,0,9
1014.0,2,2,2,1,24,14,15,Villa,Semi-Furnished,Under Construction,Electronic City,3.7,20.2,2,4,4340000,2,1,1,1
2712.875,4,5,2,1,3,4,7,Apartment,Semi-Furnished,Under Construction,Koramangala,10.0,1.0,1,0,57810000,0,1,1,6
900.0,2,2,3,1,1,14,15,Villa,Unfurnished,Under Construction,Whitefield,2.2,21.2,1,4,6480000,2,2,1,9
1042.0,2,2,1,1,3,4,7,Apartment,Semi-Furnished,Ready to Move,Sarjapur Road,3.7,19.0,3,5,5420000,0,1,0,8
1621.0,3,3,2,1,3,1,20,Apartment,Semi-Furnished,Under Construction,Indiranagar,9.6,7.9,3,3,21010000,0,1,1,4
2055.0,3,3,2,1,8,6,10,Apartment,Semi-Furnished,Ready to Move,HSR Layout,5.4,9.2,5,2,22180000,0,1,0,2
